phage,host,label
PHKP9947-AS1,KP9385,0
PHKP9947-AS1,KP9429,1
PHKP9947-AS1,KP9433,0
PHKP9947-AS1,KP9434,0
PHKP9947-AS1,KP9450,0
PHKP9947-AS1,KP9467,0
PHKP9947-AS1,KP9471,0
PHKP9947-AS1,KP9495,0
PHKP9947-AS1,KP9498,0
PHKP9947-AS1,KP9502,0
PHKP9947-AS1,KP9504,0
PHKP9947-AS1,KP9529,0
PHKP9947-AS1,KP9534,0
PHKP9947-AS1,KP9550,0
PHKP9947-AS1,KP9566,0
PHKP9947-AS1,KP9582,0
PHKP9947-AS1,KP9593,0
PHKP9947-AS1,KP9595,0
PHKP9947-AS1,KP9628,0
PHKP9947-AS1,KP9716,0
PHKP9947-AS1,KP9721,0
PHKP9947-AS1,KP9724,0
PHKP9947-AS1,KP9748,0
PHKP9947-AS1,KP9773,0
PHKP9947-AS1,KP9816,0
PHKP9947-AS1,KP9828,0
PHKP9947-AS1,KP9841,0
PHKP9947-AS1,KP9850,1
PHKP9947-AS1,KP9856,0
PHKP9947-AS1,KP9887,0
PHKP9947-AS1,KP9947,1
PHKP9947-B1,KP4023,0
PHKP9947-B1,KP4049,0
PHKP9947-B1,KP4547,0
PHKP9947-B1,KP4956,0
PHKP9947-B1,KP5048,0
PHKP9947-B1,KP5406,0
PHKP9947-B1,KP5066,0
PHKP9947-B1,KP5087,0
PHKP9947-B1,KP5130,0
PHKP9947-B1,KP5137,0
PHKP9947-B1,KP5150,0
PHKP9947-B1,KP5287,0
PHKP9947-B1,KP5431,0
PHKP9947-B1,KP5493,0
PHKP9947-B1,KP5556,0
PHKP9947-B1,KP5619,0
PHKP9947-B1,KP5996,0
PHKP9947-B1,KP6017,0
PHKP9947-B1,KP6031,0
PHKP9947-B1,KP6047,0
PHKP9947-B1,KP6049,0
PHKP9947-B1,KP6208,0
PHKP9947-B1,KP6221,0
PHKP9947-B1,KP6360,0
PHKP9947-B1,KP6604,0
PHKP9947-B1,KP6690,0
PHKP9947-B1,KP7102,0
PHKP9947-B1,KP7138,0
PHKP9947-B1,KP7148,0
PHKP9947-B1,KP7159,0
PHKP9947-B1,KP7168,0
PHKP9947-B1,KP7215,0
PHKP9947-B1,KP7333,0
PHKP9947-B1,KP7338,0
PHKP9947-B1,KP7524,0
PHKP9947-B1,KP7526,0
PHKP9947-B1,KP7530,0
PHKP9947-B1,KP7569,0
PHKP9947-B1,KP7600,0
PHKP9947-B1,KP7639,0
PHKP9947-B1,KP7654,0
PHKP9947-B1,KP7673,0
PHKP9947-B1,KP7678,0
PHKP9947-B1,KP7760,0
PHKP9947-B1,KP8372,0
PHKP9947-B1,KP8539,0
PHKP9947-B1,KP8557,0
PHKP9947-B1,KP8565,0
PHKP9947-B1,KP8632,0
PHKP9947-B1,KP8860,0
PHKP9947-B1,KP8864,0
PHKP9947-B1,KP8870,0
PHKP9947-B1,KP8924,0
PHKP9947-B1,KP8949,0
PHKP9947-B1,KP8956,0
PHKP9947-B1,KP9025,0
PHKP9947-B1,KP9052,0
PHKP9947-B1,KP9060,0
PHKP9947-B1,KP9064,0
PHKP9947-B1,KP9072,0
PHKP9947-B1,KP9074,0
PHKP9947-B1,KP9083,0
PHKP9947-B1,KP9088,0
PHKP9947-B1,KP9091,0
PHKP9947-B1,KP9095,0
PHKP9947-B1,KP9115,0
PHKP9947-B1,KP9140,0
PHKP9947-B1,KP9161,0
PHKP9947-B1,KP9184,0
PHKP9947-B1,KP9194,0
PHKP9947-B1,KP9202,0
PHKP9947-B1,KP9206,0
PHKP9947-B1,KP9233,0
PHKP9947-B1,KP9242,0
PHKP9947-B1,KP9247,0
PHKP9947-B1,KP9260,0
PHKP9947-B1,KP9261,0
PHKP9947-B1,KP9269,0
PHKP9947-B1,KP9275,0
PHKP9947-B1,KP9283,0
PHKP9947-B1,KP9298,0
PHKP9947-B1,KP9310,0
PHKP9947-B1,KP9316,0
PHKP9947-B1,KP9332,0
PHKP9947-B1,KP9346,0
PHKP9947-B1,KP9349,0
PHKP9947-B1,KP9353,0
PHKP9947-B1,KP9380,0
PHKP9947-B1,KP9384,0
PHKP9947-B1,KP9385,0
PHKP9947-B1,KP9429,1
PHKP9947-B1,KP9433,0
PHKP9947-B1,KP9434,0
PHKP9947-B1,KP9450,0
PHKP9947-B1,KP9467,0
PHKP9947-B1,KP9471,0
PHKP9947-B1,KP9495,0
PHKP9947-B1,KP9498,0
PHKP9947-B1,KP9502,0
PHKP9947-B1,KP9504,0
PHKP9947-B1,KP9529,0
PHKP9947-B1,KP9534,0
PHKP9947-B1,KP9550,0
PHKP9947-B1,KP9566,0
PHKP9947-B1,KP9582,0
PHKP9947-B1,KP9593,0
PHKP9947-B1,KP9595,0
PHKP9947-B1,KP9628,0
PHKP9947-B1,KP9716,0
PHKP9947-B1,KP9721,0
PHKP9947-B1,KP9724,0
PHKP9947-B1,KP9748,0
PHKP9947-B1,KP9773,0
PHKP9947-B1,KP9816,0
PHKP9947-B1,KP9828,0
PHKP9947-B1,KP9841,0
PHKP9947-B1,KP9850,0
PHKP9947-B1,KP9856,0
PHKP9947-B1,KP9887,0
PHKP9947-B1,KP9947,1
PHKP9828_A1,KP4023,0
PHKP9828_A1,KP4049,0
PHKP9828_A1,KP4547,0
PHKP9828_A1,KP4956,0
PHKP9828_A1,KP5048,0
PHKP9828_A1,KP5406,0
PHKP9828_A1,KP5066,0
PHKP9828_A1,KP5087,0
PHKP9828_A1,KP5130,0
PHKP9828_A1,KP5137,0
PHKP9828_A1,KP5150,0
PHKP9828_A1,KP5287,0
PHKP9828_A1,KP5431,0
PHKP9828_A1,KP5493,0
PHKP9828_A1,KP5556,0
PHKP9828_A1,KP5619,0
PHKP9828_A1,KP5996,0
PHKP9828_A1,KP6017,0
PHKP9828_A1,KP6031,0
PHKP9828_A1,KP6047,0
PHKP9828_A1,KP6049,0
PHKP9828_A1,KP6208,0
PHKP9828_A1,KP6221,0
PHKP9828_A1,KP6360,0
PHKP9828_A1,KP6604,0
PHKP9828_A1,KP6690,0
PHKP9828_A1,KP7102,0
PHKP9828_A1,KP7138,0
PHKP9828_A1,KP7148,0
PHKP9828_A1,KP7159,0
PHKP9828_A1,KP7168,0
PHKP9828_A1,KP7215,0
PHKP9828_A1,KP7333,0
PHKP9828_A1,KP7338,0
PHKP9828_A1,KP7524,0
PHKP9828_A1,KP7526,0
PHKP9828_A1,KP7530,0
PHKP9828_A1,KP7569,0
PHKP9828_A1,KP7600,0
PHKP9828_A1,KP7639,0
PHKP9828_A1,KP7654,0
PHKP9828_A1,KP7673,0
PHKP9828_A1,KP7678,0
PHKP9828_A1,KP7760,0
PHKP9828_A1,KP8372,0
PHKP9828_A1,KP8539,0
PHKP9828_A1,KP8557,0
PHKP9828_A1,KP8565,0
PHKP9828_A1,KP8632,0
PHKP9828_A1,KP8860,0
PHKP9828_A1,KP8864,0
PHKP9828_A1,KP8870,0
PHKP9828_A1,KP8924,0
PHKP9828_A1,KP8949,0
PHKP9828_A1,KP8956,0
PHKP9828_A1,KP9025,0
PHKP9828_A1,KP9052,0
PHKP9828_A1,KP9060,0
PHKP9828_A1,KP9064,0
PHKP9828_A1,KP9072,0
PHKP9828_A1,KP9074,0
PHKP9828_A1,KP9083,0
PHKP9828_A1,KP9088,0
PHKP9828_A1,KP9091,0
PHKP9828_A1,KP9095,0
PHKP9828_A1,KP9115,0
PHKP9828_A1,KP9140,0
PHKP9828_A1,KP9161,0
PHKP9828_A1,KP9184,0
PHKP9828_A1,KP9194,0
PHKP9828_A1,KP9202,0
PHKP9828_A1,KP9206,0
PHKP9828_A1,KP9233,0
PHKP9828_A1,KP9242,0
PHKP9828_A1,KP9247,0
PHKP9828_A1,KP9260,0
PHKP9828_A1,KP9261,0
PHKP9828_A1,KP9269,0
PHKP9828_A1,KP9275,0
PHKP9828_A1,KP9283,0
PHKP9828_A1,KP9298,0
PHKP9828_A1,KP9310,0
PHKP9828_A1,KP9316,0
PHKP9828_A1,KP9332,0
PHKP9828_A1,KP9346,0
PHKP9828_A1,KP9349,0
PHKP9828_A1,KP9353,0
PHKP9828_A1,KP9380,0
PHKP9828_A1,KP9384,0
PHKP9828_A1,KP9385,0
PHKP9828_A1,KP9429,0
PHKP9828_A1,KP9433,0
PHKP9828_A1,KP9434,0
PHKP9828_A1,KP9450,0
PHKP9828_A1,KP9467,0
PHKP9828_A1,KP9471,0
PHKP9828_A1,KP9495,0
PHKP9828_A1,KP9498,0
PHKP9828_A1,KP9502,0
PHKP9828_A1,KP9504,0
PHKP9828_A1,KP9529,0
PHKP9828_A1,KP9534,0
PHKP9828_A1,KP9550,0
PHKP9828_A1,KP9566,0
PHKP9828_A1,KP9582,0
PHKP9828_A1,KP9593,0
PHKP9828_A1,KP9595,0
PHKP9828_A1,KP9628,0
PHKP9828_A1,KP9716,0
PHKP9828_A1,KP9721,0
PHKP9828_A1,KP9724,0
PHKP9828_A1,KP9748,0
PHKP9828_A1,KP9773,0
PHKP9828_A1,KP9816,0
PHKP9828_A1,KP9828,1
PHKP9828_A1,KP9841,0
PHKP9828_A1,KP9850,0
PHKP9828_A1,KP9856,0
PHKP9828_A1,KP9887,0
PHKP9828_A1,KP9947,0
PH-KP8565,KP4023,1
PH-KP8565,KP4049,1
PH-KP8565,KP4547,0
PH-KP8565,KP4956,0
PH-KP8565,KP5048,0
PH-KP8565,KP5406,0
PH-KP8565,KP5066,0
PH-KP8565,KP5087,0
PH-KP8565,KP5130,0
PH-KP8565,KP5137,0
PH-KP8565,KP5150,0
PH-KP8565,KP5287,0
PH-KP8565,KP5431,0
PH-KP8565,KP5493,1
PH-KP8565,KP5556,0
PH-KP8565,KP5619,0
PH-KP8565,KP5996,0
PH-KP8565,KP6017,0
PH-KP8565,KP6031,0
PH-KP8565,KP6047,0
PH-KP8565,KP6049,0
PH-KP8565,KP6208,0
PH-KP8565,KP6221,0
PH-KP8565,KP6360,1
PH-KP8565,KP6604,1
PH-KP8565,KP6690,1
PH-KP8565,KP7102,0
PH-KP8565,KP7138,0
PH-KP8565,KP7148,0
PH-KP8565,KP7159,0
PH-KP8565,KP7168,0
PH-KP8565,KP7215,0
PH-KP8565,KP7333,0
PH-KP8565,KP7338,0
PH-KP8565,KP7524,0
PH-KP8565,KP7526,0
PH-KP8565,KP7530,0
PH-KP8565,KP7569,0
PH-KP8565,KP7600,0
PH-KP8565,KP7639,0
PH-KP8565,KP7654,0
PH-KP8565,KP7673,0
PH-KP8565,KP7678,0
PH-KP8565,KP7760,0
PH-KP8565,KP8372,1
PH-KP8565,KP8539,0
PH-KP8565,KP8557,1
PH-KP8565,KP8565,1
PH-KP8565,KP8632,0
PH-KP8565,KP8860,0
PH-KP8565,KP8864,0
PH-KP8565,KP8870,0
PH-KP8565,KP8924,0
PH-KP8565,KP8949,0
PH-KP8565,KP8956,0
PH-KP8565,KP9025,0
PH-KP8565,KP9052,1
PH-KP8565,KP9060,0
PH-KP8565,KP9064,0
PH-KP8565,KP9072,0
PH-KP8565,KP9074,0
PH-KP8565,KP9083,0
PH-KP8565,KP9088,0
PH-KP8565,KP9091,0
PH-KP8565,KP9095,0
PH-KP8565,KP9115,0
PH-KP8565,KP9140,0
PH-KP8565,KP9161,1
PH-KP8565,KP9184,1
PH-KP8565,KP9194,0
PH-KP8565,KP9202,0
PH-KP8565,KP9206,0
PH-KP8565,KP9233,0
PH-KP8565,KP9242,0
PH-KP8565,KP9247,1
PH-KP8565,KP9260,1
PH-KP8565,KP9261,0
PH-KP8565,KP9269,0
PH-KP8565,KP9275,0
PH-KP8565,KP9283,0
PH-KP8565,KP9298,0
PH-KP8565,KP9310,0
PH-KP8565,KP9316,0
PH-KP8565,KP9332,0
PH-KP8565,KP9346,0
PH-KP8565,KP9349,0
PH-KP8565,KP9353,0
PH-KP8565,KP9380,0
PH-KP8565,KP9384,0
PH-KP8565,KP9385,0
PH-KP8565,KP9429,0
PH-KP8565,KP9433,0
PH-KP8565,KP9434,0
PH-KP8565,KP9450,1
PH-KP8565,KP9467,0
PH-KP8565,KP9471,0
PH-KP8565,KP9495,0
PH-KP8565,KP9498,0
PH-KP8565,KP9502,0
PH-KP8565,KP9504,0
PH-KP8565,KP9529,0
PH-KP8565,KP9534,0
PH-KP8565,KP9550,0
PH-KP8565,KP9566,0
PH-KP8565,KP9582,0
PH-KP8565,KP9593,0
PH-KP8565,KP9595,0
PH-KP8565,KP9628,0
PH-KP8565,KP9716,0
PH-KP8565,KP9721,1
PH-KP8565,KP9724,0
PH-KP8565,KP9748,0
PH-KP8565,KP9773,0
PH-KP8565,KP9816,0
PH-KP8565,KP9828,0
PH-KP8565,KP9841,0
PH-KP8565,KP9850,0
PH-KP8565,KP9856,0
PH-KP8565,KP9887,0
PH-KP8565,KP9947,0
PH-KP5493-A,KP4023,0
PH-KP5493-A,KP4049,0
PH-KP5493-A,KP4547,1
PH-KP5493-A,KP4956,0
PH-KP5493-A,KP5048,1
PH-KP5493-A,KP5406,1
PH-KP5493-A,KP5066,1
PH-KP5493-A,KP5087,0
PH-KP5493-A,KP5130,0
PH-KP5493-A,KP5137,0
PH-KP5493-A,KP5150,0
PH-KP5493-A,KP5287,0
PH-KP5493-A,KP5431,0
PH-KP5493-A,KP5493,1
PH-KP5493-A,KP5556,0
PH-KP5493-A,KP5619,0
PH-KP5493-A,KP5996,0
PH-KP5493-A,KP6017,0
PH-KP5493-A,KP6031,0
PH-KP5493-A,KP6047,0
PH-KP5493-A,KP6049,0
PH-KP5493-A,KP6208,0
PH-KP5493-A,KP6221,0
PH-KP5493-A,KP6360,0
PH-KP5493-A,KP6604,0
PH-KP5493-A,KP6690,0
PH-KP5493-A,KP7102,0
PH-KP5493-A,KP7138,0
PH-KP5493-A,KP7148,0
PH-KP5493-A,KP7159,0
PH-KP5493-A,KP7168,0
PH-KP5493-A,KP7215,1
PH-KP5493-A,KP7333,0
PH-KP5493-A,KP7338,0
PH-KP5493-A,KP7524,0
PH-KP5493-A,KP7526,0
PH-KP5493-A,KP7530,0
PH-KP5493-A,KP7569,0
PH-KP5493-A,KP7600,0
PH-KP5493-A,KP7639,0
PH-KP5493-A,KP7654,0
PH-KP5493-A,KP7673,0
PH-KP5493-A,KP7678,1
PH-KP5493-A,KP7760,0
PH-KP5493-A,KP8372,0
PH-KP5493-A,KP8539,0
PH-KP5493-A,KP8557,0
PH-KP5493-A,KP8565,0
PH-KP5493-A,KP8632,0
PH-KP5493-A,KP8860,0
PH-KP5493-A,KP8864,0
PH-KP5493-A,KP8870,0
PH-KP5493-A,KP8924,0
PH-KP5493-A,KP8949,0
PH-KP5493-A,KP8956,0
PH-KP5493-A,KP9025,0
PH-KP5493-A,KP9052,1
PH-KP5493-A,KP9060,0
PH-KP5493-A,KP9064,0
PH-KP5493-A,KP9072,0
PH-KP5493-A,KP9074,0
PH-KP5493-A,KP9083,1
PH-KP5493-A,KP9088,0
PH-KP5493-A,KP9091,1
PH-KP5493-A,KP9095,0
PH-KP5493-A,KP9115,0
PH-KP5493-A,KP9140,0
PH-KP5493-A,KP9161,0
PH-KP5493-A,KP9184,0
PH-KP5493-A,KP9194,0
PH-KP5493-A,KP9202,0
PH-KP5493-A,KP9206,0
PH-KP5493-A,KP9233,0
PH-KP5493-A,KP9242,0
PH-KP5493-A,KP9247,0
PH-KP5493-A,KP9260,1
PH-KP5493-A,KP9261,0
PH-KP5493-A,KP9269,1
PH-KP5493-A,KP9275,1
PH-KP5493-A,KP9283,0
PH-KP5493-A,KP9298,0
PH-KP5493-A,KP9310,0
PH-KP5493-A,KP9316,0
PH-KP5493-A,KP9332,0
PH-KP5493-A,KP9346,0
PH-KP5493-A,KP9349,0
PH-KP5493-A,KP9353,0
PH-KP5493-A,KP9380,0
PH-KP5493-A,KP9384,0
PH-KP5493-A,KP9385,0
PH-KP5493-A,KP9429,0
PH-KP5493-A,KP9433,0
PH-KP5493-A,KP9434,0
PH-KP5493-A,KP9450,0
PH-KP5493-A,KP9467,0
PH-KP5493-A,KP9471,0
PH-KP5493-A,KP9495,0
PH-KP5493-A,KP9498,0
PH-KP5493-A,KP9502,0
PH-KP5493-A,KP9504,0
PH-KP5493-A,KP9529,0
PH-KP5493-A,KP9534,0
PH-KP5493-A,KP9550,0
PH-KP5493-A,KP9566,0
PH-KP5493-A,KP9582,1
PH-KP5493-A,KP9593,0
PH-KP5493-A,KP9595,0
PH-KP5493-A,KP9628,1
PH-KP5493-A,KP9716,0
PH-KP5493-A,KP9721,0
PH-KP5493-A,KP9724,0
PH-KP5493-A,KP9748,0
PH-KP5493-A,KP9773,0
PH-KP5493-A,KP9816,0
PH-KP5493-A,KP9828,0
PH-KP5493-A,KP9841,1
PH-KP5493-A,KP9850,0
PH-KP5493-A,KP9856,0
PH-KP5493-A,KP9887,0
PH-KP5493-A,KP9947,0
PH-KP4956-A,KP4023,0
PH-KP4956-A,KP4049,0
PH-KP4956-A,KP4547,0
PH-KP4956-A,KP4956,1
PH-KP4956-A,KP5048,0
PH-KP4956-A,KP5406,0
PH-KP4956-A,KP5066,0
PH-KP4956-A,KP5087,0
PH-KP4956-A,KP5130,0
PH-KP4956-A,KP5137,0
PH-KP4956-A,KP5150,0
PH-KP4956-A,KP5287,0
PH-KP4956-A,KP5431,0
PH-KP4956-A,KP5493,0
PH-KP4956-A,KP5556,0
PH-KP4956-A,KP5619,0
PH-KP4956-A,KP5996,0
PH-KP4956-A,KP6017,0
PH-KP4956-A,KP6031,0
PH-KP4956-A,KP6047,0
PH-KP4956-A,KP6049,0
PH-KP4956-A,KP6208,0
PH-KP4956-A,KP6221,0
PH-KP4956-A,KP6360,0
PH-KP4956-A,KP6604,0
PH-KP4956-A,KP6690,0
PH-KP4956-A,KP7102,0
PH-KP4956-A,KP7138,0
PH-KP4956-A,KP7148,0
PH-KP4956-A,KP7159,0
PH-KP4956-A,KP7168,0
PH-KP4956-A,KP7215,0
PH-KP4956-A,KP7333,0
PH-KP4956-A,KP7338,0
PH-KP4956-A,KP7524,0
PH-KP4956-A,KP7526,0
PH-KP4956-A,KP7530,0
PH-KP4956-A,KP7569,0
PH-KP4956-A,KP7600,0
PH-KP4956-A,KP7639,0
PH-KP4956-A,KP7654,0
PH-KP4956-A,KP7673,0
PH-KP4956-A,KP7678,0
PH-KP4956-A,KP7760,0
PH-KP4956-A,KP8372,0
PH-KP4956-A,KP8539,0
PH-KP4956-A,KP8557,0
PH-KP4956-A,KP8565,0
PH-KP4956-A,KP8632,0
PH-KP4956-A,KP8860,0
PH-KP4956-A,KP8864,0
PH-KP4956-A,KP8870,0
PH-KP4956-A,KP8924,0
PH-KP4956-A,KP8949,0
PH-KP4956-A,KP8956,0
PH-KP4956-A,KP9025,0
PH-KP4956-A,KP9052,0
PH-KP4956-A,KP9060,0
PH-KP4956-A,KP9064,1
PH-KP4956-A,KP9072,0
PH-KP4956-A,KP9074,1
PH-KP4956-A,KP9083,0
PH-KP4956-A,KP9088,0
PH-KP4956-A,KP9091,0
PH-KP4956-A,KP9095,0
PH-KP4956-A,KP9115,0
PH-KP4956-A,KP9140,0
PH-KP4956-A,KP9161,0
PH-KP4956-A,KP9184,0
PH-KP4956-A,KP9194,0
PH-KP4956-A,KP9202,1
PH-KP4956-A,KP9206,0
PH-KP4956-A,KP9233,0
PH-KP4956-A,KP9242,0
PH-KP4956-A,KP9247,0
PH-KP4956-A,KP9260,0
PH-KP4956-A,KP9261,0
PH-KP4956-A,KP9269,0
PH-KP4956-A,KP9275,0
PH-KP4956-A,KP9283,0
PH-KP4956-A,KP9298,0
PH-KP4956-A,KP9310,0
PH-KP4956-A,KP9316,0
PH-KP4956-A,KP9332,0
PH-KP4956-A,KP9346,0
PH-KP4956-A,KP9349,0
PH-KP4956-A,KP9353,0
PH-KP4956-A,KP9380,0
PH-KP4956-A,KP9384,0
PH-KP4956-A,KP9385,0
PH-KP4956-A,KP9429,0
PH-KP4956-A,KP9433,0
PH-KP4956-A,KP9434,0
PH-KP4956-A,KP9450,0
PH-KP4956-A,KP9467,0
PH-KP4956-A,KP9471,0
PH-KP4956-A,KP9495,0
PH-KP4956-A,KP9498,0
PH-KP4956-A,KP9502,0
PH-KP4956-A,KP9504,0
PH-KP4956-A,KP9529,0
PH-KP4956-A,KP9534,0
PH-KP4956-A,KP9550,0
PH-KP4956-A,KP9566,0
PH-KP4956-A,KP9582,1
PH-KP4956-A,KP9593,0
PH-KP4956-A,KP9595,0
PH-KP4956-A,KP9628,1
PH-KP4956-A,KP9716,0
PH-KP4956-A,KP9721,1
PH-KP4956-A,KP9724,0
PH-KP4956-A,KP9748,0
PH-KP4956-A,KP9773,0
PH-KP4956-A,KP9816,0
PH-KP4956-A,KP9828,0
PH-KP4956-A,KP9841,0
PH-KP4956-A,KP9850,0
PH-KP4956-A,KP9856,0
PH-KP4956-A,KP9887,0
PH-KP4956-A,KP9947,0
PH-KP7333,KP4023,0
PH-KP7333,KP4049,0
PH-KP7333,KP4547,0
PH-KP7333,KP4956,1
PH-KP7333,KP5048,0
PH-KP7333,KP5406,0
PH-KP7333,KP5066,0
PH-KP7333,KP5087,0
PH-KP7333,KP5130,0
PH-KP7333,KP5137,0
PH-KP7333,KP5150,0
PH-KP7333,KP5287,0
PH-KP7333,KP5431,0
PH-KP7333,KP5493,0
PH-KP7333,KP5556,0
PH-KP7333,KP5619,0
PH-KP7333,KP5996,1
PH-KP7333,KP6017,0
PH-KP7333,KP6031,1
PH-KP7333,KP6047,1
PH-KP7333,KP6049,1
PH-KP7333,KP6208,0
PH-KP7333,KP6221,0
PH-KP7333,KP6360,0
PH-KP7333,KP6604,0
PH-KP7333,KP6690,0
PH-KP7333,KP7102,0
PH-KP7333,KP7138,0
PH-KP7333,KP7148,0
PH-KP7333,KP7159,0
PH-KP7333,KP7168,0
PH-KP7333,KP7215,0
PH-KP7333,KP7333,1
PH-KP7333,KP7338,0
PH-KP7333,KP7524,0
PH-KP7333,KP7526,1
PH-KP7333,KP7530,1
PH-KP7333,KP7569,1
PH-KP7333,KP7600,1
PH-KP7333,KP7639,0
PH-KP7333,KP7654,0
PH-KP7333,KP7673,0
PH-KP7333,KP7678,1
PH-KP7333,KP7760,0
PH-KP7333,KP8372,0
PH-KP7333,KP8539,0
PH-KP7333,KP8557,0
PH-KP7333,KP8565,0
PH-KP7333,KP8632,0
PH-KP7333,KP8860,0
PH-KP7333,KP8864,1
PH-KP7333,KP8870,1
PH-KP7333,KP8924,1
PH-KP7333,KP8949,0
PH-KP7333,KP8956,0
PH-KP7333,KP9025,0
PH-KP7333,KP9052,0
PH-KP7333,KP9060,0
PH-KP7333,KP9064,0
PH-KP7333,KP9072,1
PH-KP7333,KP9074,0
PH-KP7333,KP9083,0
PH-KP7333,KP9088,0
PH-KP7333,KP9091,0
PH-KP7333,KP9095,1
PH-KP7333,KP9115,0
PH-KP7333,KP9140,1
PH-KP7333,KP9161,0
PH-KP7333,KP9184,0
PH-KP7333,KP9194,0
PH-KP7333,KP9202,0
PH-KP7333,KP9206,0
PH-KP7333,KP9233,1
PH-KP7333,KP9242,1
PH-KP7333,KP9247,0
PH-KP7333,KP9260,0
PH-KP7333,KP9261,0
PH-KP7333,KP9269,1
PH-KP7333,KP9275,0
PH-KP7333,KP9283,0
PH-KP7333,KP9298,0
PH-KP7333,KP9310,0
PH-KP7333,KP9316,0
PH-KP7333,KP9332,0
PH-KP7333,KP9346,0
PH-KP7333,KP9349,0
PH-KP7333,KP9353,0
PH-KP7333,KP9380,0
PH-KP7333,KP9384,1
PH-KP7333,KP9385,0
PH-KP7333,KP9429,0
PH-KP7333,KP9433,1
PH-KP7333,KP9434,1
PH-KP7333,KP9450,0
PH-KP7333,KP9467,1
PH-KP7333,KP9471,0
PH-KP7333,KP9495,0
PH-KP7333,KP9498,0
PH-KP7333,KP9502,0
PH-KP7333,KP9504,0
PH-KP7333,KP9529,1
PH-KP7333,KP9534,0
PH-KP7333,KP9550,0
PH-KP7333,KP9566,1
PH-KP7333,KP9582,1
PH-KP7333,KP9593,0
PH-KP7333,KP9595,0
PH-KP7333,KP9628,0
PH-KP7333,KP9716,0
PH-KP7333,KP9721,0
PH-KP7333,KP9724,0
PH-KP7333,KP9748,0
PH-KP7333,KP9773,0
PH-KP7333,KP9816,0
PH-KP7333,KP9828,0
PH-KP7333,KP9841,0
PH-KP7333,KP9850,0
PH-KP7333,KP9856,0
PH-KP7333,KP9887,0
PH-KP7333,KP9947,0
PH-KP7526,KP4023,0
PH-KP7526,KP4049,0
PH-KP7526,KP4547,0
PH-KP7526,KP4956,1
PH-KP7526,KP5048,0
PH-KP7526,KP5406,0
PH-KP7526,KP5066,0
PH-KP7526,KP5087,0
PH-KP7526,KP5130,0
PH-KP7526,KP5137,0
PH-KP7526,KP5150,0
PH-KP7526,KP5287,0
PH-KP7526,KP5431,0
PH-KP7526,KP5493,0
PH-KP7526,KP5556,0
PH-KP7526,KP5619,0
PH-KP7526,KP5996,1
PH-KP7526,KP6017,0
PH-KP7526,KP6031,1
PH-KP7526,KP6047,1
PH-KP7526,KP6049,1
PH-KP7526,KP6208,0
PH-KP7526,KP6221,0
PH-KP7526,KP6360,0
PH-KP7526,KP6604,0
PH-KP7526,KP6690,0
PH-KP7526,KP7102,0
PH-KP7526,KP7138,0
PH-KP7526,KP7148,0
PH-KP7526,KP7159,0
PH-KP7526,KP7168,1
PH-KP7526,KP7215,0
PH-KP7526,KP7333,1
PH-KP7526,KP7338,0
PH-KP7526,KP7524,0
PH-KP7526,KP7526,1
PH-KP7526,KP7530,1
PH-KP7526,KP7569,1
PH-KP7526,KP7600,1
PH-KP7526,KP7639,0
PH-KP7526,KP7654,0
PH-KP7526,KP7673,0
PH-KP7526,KP7678,1
PH-KP7526,KP7760,0
PH-KP7526,KP8372,0
PH-KP7526,KP8539,0
PH-KP7526,KP8557,0
PH-KP7526,KP8565,0
PH-KP7526,KP8632,0
PH-KP7526,KP8860,0
PH-KP7526,KP8864,1
PH-KP7526,KP8870,1
PH-KP7526,KP8924,1
PH-KP7526,KP8949,0
PH-KP7526,KP8956,0
PH-KP7526,KP9025,0
PH-KP7526,KP9052,0
PH-KP7526,KP9060,0
PH-KP7526,KP9064,0
PH-KP7526,KP9072,1
PH-KP7526,KP9074,0
PH-KP7526,KP9083,0
PH-KP7526,KP9088,0
PH-KP7526,KP9091,0
PH-KP7526,KP9095,1
PH-KP7526,KP9115,0
PH-KP7526,KP9140,1
PH-KP7526,KP9161,0
PH-KP7526,KP9184,0
PH-KP7526,KP9194,0
PH-KP7526,KP9202,0
PH-KP7526,KP9206,0
PH-KP7526,KP9233,1
PH-KP7526,KP9242,1
PH-KP7526,KP9247,0
PH-KP7526,KP9260,0
PH-KP7526,KP9261,0
PH-KP7526,KP9269,1
PH-KP7526,KP9275,0
PH-KP7526,KP9283,0
PH-KP7526,KP9298,0
PH-KP7526,KP9310,0
PH-KP7526,KP9316,0
PH-KP7526,KP9332,0
PH-KP7526,KP9346,0
PH-KP7526,KP9349,0
PH-KP7526,KP9353,0
PH-KP7526,KP9380,0
PH-KP7526,KP9384,1
PH-KP7526,KP9385,0
PH-KP7526,KP9429,0
PH-KP7526,KP9433,1
PH-KP7526,KP9434,1
PH-KP7526,KP9450,0
PH-KP7526,KP9467,1
PH-KP7526,KP9471,0
PH-KP7526,KP9495,0
PH-KP7526,KP9498,0
PH-KP7526,KP9502,0
PH-KP7526,KP9504,0
PH-KP7526,KP9529,1
PH-KP7526,KP9534,0
PH-KP7526,KP9550,0
PH-KP7526,KP9566,1
PH-KP7526,KP9582,1
PH-KP7526,KP9593,0
PH-KP7526,KP9595,0
PH-KP7526,KP9628,0
PH-KP7526,KP9716,0
PH-KP7526,KP9721,1
PH-KP7526,KP9724,0
